frame,y,x,minor,area,convexity,major,circularity,particle,label
121,38.901786,29.719338,27.774,1133,0.774,51.941,0.181,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
122,39.002832,29.689968,25.881,1149,0.765,56.527,0.172,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
123,38.897166,29.768244,25.983,1393,0.756,68.262,0.176,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
124,39.222678,29.520876,26.907,1083,0.772,51.247,0.212,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
125,39.125922,29.51685,26.82,1100,0.726,52.22,0.193,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
126,38.866212,29.713992,25.182,1074,0.715,54.303,0.15,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
127,38.826282,29.655714,26.479,1025,0.715,49.287,0.145,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
128,38.822388,29.743032,22.996,801,0.656,44.349,0.125,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
129,38.769654,29.836686,24.923,1035,0.707,52.875,0.138,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
130,38.889312,29.839458,24.679,1045,0.733,53.915,0.158,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
131,38.776782,29.959248,25.421,957,0.767,47.933,0.202,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
132,38.63706,29.942682,22.635,736,0.739,41.401,0.172,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
133,38.725962,29.852592,22.131,752,0.72,43.265,0.175,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
134,38.938152,29.704752,23.503,1041,0.743,56.395,0.164,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
135,38.924028,29.780124,23.219,996,0.715,54.618,0.181,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
136,38.77632,29.847246,24.91,1032,0.751,52.749,0.165,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
137,38.89083,29.8287,24.237,988,0.751,51.903,0.22,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
138,38.897034,29.679738,24.272,1000,0.733,52.458,0.165,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
139,38.885154,29.790222,24.724,999,0.788,51.447,0.204,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
140,38.785428,29.835564,22.098,802,0.723,46.21,0.167,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
141,38.838096,29.781972,26.99,995,0.734,46.938,0.154,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
142,38.940132,29.730162,23.504,816,0.719,44.203,0.19,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
143,39.00039,29.744022,25.534,988,0.745,49.266,0.175,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
144,38.94099,29.760852,25.89,992,0.775,48.785,0.195,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
145,39.04065,29.765736,25.17,982,0.744,49.675,0.142,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
146,39.100446,29.7429,25.946,941,0.742,46.178,0.162,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
147,39.042432,29.707458,25.569,967,0.729,48.154,0.217,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
148,39.030486,29.683566,24.677,958,0.734,49.429,0.195,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
149,38.97465,29.838138,25.546,949,0.723,47.299,0.179,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
150,39.057942,29.783688,27.792,974,0.796,44.622,0.275,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
151,39.059394,29.711682,27.424,947,0.818,43.967,0.312,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
152,39.090876,29.735244,27.981,932,0.762,42.409,0.194,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
153,39.08157,29.731944,26.713,956,0.738,45.566,0.23,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
154,39.087576,29.69934,27.344,977,0.765,45.493,0.219,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
155,39.02877,29.728446,26.75,976,0.781,46.456,0.208,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
156,39.032334,29.73201,27.815,979,0.75,44.814,0.199,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
157,39.044412,29.726862,26.827,943,0.777,44.756,0.217,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
158,39.062232,29.65281,27.118,957,0.78,44.933,0.196,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
159,39.045006,29.621064,28.691,936,0.79,41.538,0.252,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
160,39.110346,29.65215,28.672,923,0.789,40.987,0.289,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
161,39.205848,29.559684,28.272,944,0.801,42.513,0.281,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
162,39.26076,29.507082,27.922,917,0.76,41.816,0.189,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
163,39.379032,29.475468,28.412,946,0.801,42.394,0.223,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
164,39.33105,29.385708,28.657,925,0.775,41.098,0.18,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
165,39.265974,29.50695,29.632,929,0.781,39.917,0.237,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
166,39.197598,29.439234,31.245,937,0.843,38.183,0.343,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
167,39.151992,29.44095,31.044,897,0.785,36.79,0.281,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
168,39.163674,29.469726,31.09,925,0.806,37.882,0.274,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
169,39.212778,29.466822,31.629,889,0.798,35.787,0.303,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
170,39.149418,29.494344,31.552,888,0.745,35.834,0.234,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
171,39.106848,29.475798,29.574,741,0.786,31.902,0.248,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
172,38.96079,29.51718,30.842,855,0.775,35.297,0.307,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
173,38.950824,29.46306,27.834,736,0.776,33.667,0.241,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
174,39.146118,29.49573,26.556,751,0.797,36.007,0.269,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
175,39.065664,29.39607,27.765,732,0.809,33.568,0.32,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
176,38.962044,29.37363,25.579,741,0.797,36.885,0.281,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
177,39.059526,29.396334,26.684,700,0.794,33.4,0.27,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
178,38.779158,29.499756,30.101,828,0.801,35.023,0.287,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
179,38.805822,29.495862,27.651,700,0.83,32.232,0.395,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
180,38.82747,29.412702,27.691,737,0.811,33.887,0.293,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
181,38.761866,29.518434,27.387,744,0.842,34.589,0.414,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
1,17.819208,29.51817,22.262,733,0.637,41.923,0.114,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
2,16.021434,25.901898,17.999,780,0.609,55.177,0.083,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
3,14.623224,24.974598,13.792,746,0.43,68.867,0.05,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
4,16.633386,26.115738,24.289,1005,0.736,52.682,0.156,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
5,15.853332,25.372776,14.174,685,0.531,61.533,0.065,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
6,15.483996,24.961398,25.845,1448,0.717,71.335,0.122,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
7,16.485744,25.754124,24.704,1093,0.703,56.333,0.147,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
8,17.217354,26.20563,19.609,1058,0.656,68.696,0.114,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
9,17.683512,26.7168,22.885,1161,0.638,64.595,0.096,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
10,17.96916,28.245096,15.737,793,0.508,64.159,0.084,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
11,18.854286,27.286644,25.19,1206,0.716,60.958,0.168,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
12,18.808878,26.91612,34.76,1536,0.756,56.262,0.125,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
13,18.246558,26.754618,24.611,1138,0.688,58.873,0.14,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
14,18.636288,27.80448,21.571,1207,0.697,71.243,0.106,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
15,18.713046,28.188138,16.59,858,0.587,65.848,0.099,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
16,18.99579,26.104056,22.502,1186,0.659,67.107,0.142,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
17,16.371894,24.139896,19.897,1205,0.591,77.109,0.084,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
18,18.61959,24.976776,26.155,1252,0.734,60.949,0.118,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
19,19.218804,27.004692,23.51,1310,0.627,70.947,0.111,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
20,18.91329,25.424982,24.63,1014,0.752,52.418,0.202,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
21,16.692192,23.882958,17.201,955,0.616,70.692,0.104,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
22,17.389482,23.951136,28.056,1268,0.804,57.545,0.211,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
23,19.522998,26.559522,28.248,1897,0.725,85.505,0.133,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
24,19.995294,26.910576,29.4,1286,0.754,55.694,0.128,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
25,18.369516,24.099042,26.889,1197,0.795,56.679,0.21,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
26,17.212206,22.872366,27.142,1343,0.707,63.002,0.145,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
27,19.753602,25.256946,27.008,1743,0.723,82.171,0.12,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
28,19.765482,25.661328,29.372,1283,0.697,55.617,0.14,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
29,19.002258,24.81765,31.406,1290,0.77,52.298,0.186,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
30,17.508546,23.661132,20.765,1301,0.724,79.773,0.14,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
31,17.278734,23.469864,21.644,1100,0.7,64.71,0.151,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
32,18.31995,24.101814,34.938,1341,0.773,48.87,0.217,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
33,18.946554,25.012218,20.59,1092,0.675,67.527,0.145,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
34,19.570914,25.454286,22.258,1140,0.692,65.213,0.152,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
35,18.515376,23.679282,25.665,1312,0.71,65.088,0.114,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
36,19.396872,24.425808,30.196,1297,0.786,54.689,0.199,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
37,20.20722,25.36611,27.805,1409,0.777,64.521,0.243,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
38,18.533922,23.50062,22.41,1142,0.643,64.884,0.082,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
39,17.769114,22.721226,21.863,1227,0.7,71.458,0.129,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
40,17.532042,22.448448,21.967,1141,0.646,66.135,0.094,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
41,18.358758,23.035584,27.964,1114,0.735,50.722,0.173,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
42,20.396838,26.701752,26.128,1680,0.693,81.867,0.091,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
43,20.360934,25.75584,35.355,1591,0.762,57.296,0.139,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
44,17.80515,22.545138,26.031,1133,0.682,55.418,0.125,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
45,16.219632,22.120362,18.463,758,0.509,52.274,0.067,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
46,18.458352,23.07855,18.567,1008,0.604,69.125,0.082,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
47,20.044728,26.293212,18.857,1165,0.635,78.664,0.112,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
48,19.721196,24.75891,31.769,1522,0.721,60.999,0.124,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
49,17.839536,22.506924,18.942,975,0.525,65.536,0.07,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
50,18.024732,22.5786,31.912,1416,0.793,56.496,0.218,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
51,20.07225,24.655026,21.187,1263,0.731,75.902,0.155,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
52,19.416078,23.661264,30.794,1324,0.766,54.744,0.176,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
57,18.787692,23.656182,21.012,1379,0.608,83.562,0.063,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
58,20.506662,25.262556,18.171,1133,0.651,79.39,0.108,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
59,19.48023,23.506362,26.189,1099,0.739,53.431,0.21,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
60,18.43908,22.61226,29.038,1049,0.781,45.996,0.214,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
61,19.883556,24.187284,20.78,1114,0.636,68.257,0.085,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
62,20.324766,25.838868,22.847,1234,0.686,68.771,0.112,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
63,19.570254,23.723304,21.899,1031,0.652,59.943,0.103,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
64,18.152508,22.350702,18.281,945,0.556,65.817,0.092,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
65,19.440168,23.519034,29.706,1092,0.766,46.805,0.194,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
66,20.3841,25.094652,21.58,1196,0.664,70.565,0.145,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
67,19.608534,23.536392,25.973,1106,0.718,54.219,0.168,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
68,17.77182,22.636218,17.066,938,0.578,69.98,0.092,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
69,19.317804,23.410992,27.585,1046,0.766,48.28,0.217,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
70,20.356314,24.71106,19.808,987,0.609,63.442,0.1,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
71,20.69199,24.959682,23.78,1182,0.723,63.286,0.196,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
73,18.462312,22.391886,18.005,932,0.549,65.908,0.075,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
74,19.653744,23.56068,27.367,1060,0.73,49.316,0.17,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
75,20.07951,24.288858,25.506,1183,0.721,59.054,0.132,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
76,19.744824,24.03588,29.756,953,0.758,40.779,0.199,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
77,18.820494,23.059608,19.185,981,0.632,65.106,0.119,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
78,17.787396,22.198176,19.553,985,0.698,64.141,0.126,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
79,19.22019,23.076306,23.548,1047,0.732,56.61,0.171,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
82,20.347668,25.986972,16.848,818,0.636,61.819,0.094,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
83,20.019384,24.472206,24.348,833,0.734,43.56,0.154,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
84,18.696348,23.03862,18.556,888,0.602,60.932,0.085,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
85,18.247746,22.464948,17.583,886,0.592,64.159,0.098,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
86,18.94233,23.120064,27.986,1186,0.754,53.959,0.162,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
87,18.59682,22.809666,24.921,1233,0.71,62.994,0.114,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
88,18.582234,22.83963,23.029,957,0.719,52.912,0.198,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
89,19.264938,23.494812,31.976,1283,0.735,51.087,0.162,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
90,19.217022,23.469996,30.507,1239,0.761,51.71,0.141,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
91,18.734562,22.949652,28.106,1239,0.751,56.129,0.155,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
92,18.009618,22.410234,24.973,1189,0.687,60.622,0.131,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
93,18.532734,22.78815,31.584,1131,0.72,45.593,0.158,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
94,19.04661,23.329416,27.081,1177,0.77,55.338,0.193,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
95,18.778914,23.163492,31.357,1070,0.795,43.446,0.215,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
96,18.985032,23.169102,28.96,1129,0.746,49.637,0.18,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
97,19.61652,23.9646,21.208,1221,0.698,73.304,0.112,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
98,19.75809,24.08835,20.885,1176,0.676,71.692,0.119,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
99,19.436802,23.802702,21.806,1155,0.728,67.44,0.137,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
100,19.160988,23.540022,23.507,1124,0.719,60.881,0.154,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
101,19.093404,23.558634,23.67,1127,0.71,60.622,0.121,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
102,19.301304,23.715318,23.338,1097,0.697,59.848,0.145,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
103,19.159734,23.550186,21.94,810,0.674,47.007,0.111,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
104,19.181448,23.470326,26.444,1136,0.734,54.696,0.147,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
105,19.216494,23.360964,24.925,813,0.688,41.531,0.138,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
106,19.345128,23.410134,28.01,1083,0.728,49.229,0.153,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
107,19.130232,23.32803,28.56,1039,0.751,46.319,0.179,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
108,19.11195,23.388684,23.851,802,0.73,42.813,0.158,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
109,19.16112,23.402478,25.861,856,0.737,42.144,0.187,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
110,19.272594,23.4168,29.796,868,0.748,37.091,0.219,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
111,19.146996,23.397792,29.882,1051,0.723,44.782,0.155,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
112,19.264542,23.399838,28.306,840,0.75,37.785,0.211,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
113,19.142574,23.360568,27.478,824,0.717,38.181,0.18,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
114,19.190358,23.362878,27.428,803,0.724,37.277,0.19,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
115,19.15188,23.50491,27.928,810,0.716,36.928,0.177,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
116,19.291404,23.539956,30.739,1126,0.738,46.639,0.137,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
117,19.343214,23.588268,31.699,1041,0.763,41.813,0.206,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
118,19.353642,23.598894,27.178,816,0.728,38.228,0.21,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
119,19.477524,23.627934,27.016,844,0.744,39.777,0.199,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
